route_id,service_id,trip_id
42,655,1481375
42,655,1661426
42,655,333653
42,655,809119
42,655,924387
42,655,973785
42,674,853813
42,688,758812
42,694,625490
42,694,775374
42,700,619054
42,701,1129118
42,701,1276694
42,701,1362589
42,701,276512
42,701,446820
42,701,691504
42,701,845798
42,701,889346
42,701,894361
42,701,904894
42,701,929692
42,701,958412
42,711,104804
42,711,396226
42,735,929599
42,749,1285771
42,749,1329656
42,749,1364362
42,749,149899
42,749,1540591
42,749,411036
42,749,451413
42,749,596914
42,749,722070
42,749,96447
42,749,973751
42,785,391916
42,821,408874
42,834,938914
42,847,394474
42,869,1169620
43,312,1217341
43,354,1409325
43,395,1335564
43,395,1375652
43,432,1596988
43,551,1448989
43,551,721854
43,571,155437
43,603,144386
43,641,1423855
43,641,1450687
43,876,214436
44,102,1073333
44,102,965680
44,106,1359913
44,12,23021
44,205,1617301
44,208,1003021
44,208,1575123
44,208,166299
44,299,146352
44,33,1493214
44,339,1146521
44,361,1589591
44,427,634158
44,447,1120582
44,479,753199
44,528,1282427
44,571,1253936
44,571,86575
44,572,429800
44,581,1530772
44,581,1538689
44,711,876069
44,735,1103823
44,735,1407974
44,735,316985
44,735,46806
44,745,242559
44,755,169623
44,782,770050
44,845,1122664
44,845,1497510
44,845,913199
44,865,1314959
44,869,1223125
44,869,950149
44,876,1105748
45,136,175587
45,207,1520853
45,265,1620537
45,285,213336
45,354,1307310
45,395,260530
45,395,984782
45,413,76862
45,485,1219726
45,551,36919
45,571,767186
45,603,769989
45,624,542867
45,628,992384
45,641,20339
45,641,22513
45,682,1551116
46,184,998384
46,202,1318652
46,307,1169051
46,307,811555
46,571,1074899
46,571,1270125
46,623,1624014
46,830,423328
46,845,271277
46,854,324543
47,102,889467
47,106,847861
47,157,84923
47,192,481839
47,192,867987
47,264,914442
47,379,1106656
47,485,1321394
47,533,1612117
47,65,1256696
47,657,847710
47,688,54974
47,714,1179334
47,829,1490152
47,877,1147316
47,877,802314
47,89,311614
47,89,336128
47,89,36562
47,89,749894
48,173,164952
48,208,182082
48,208,852986
48,228,887150
48,282,632532
48,282,698149
48,283,1250424
48,33,318731
48,335,349406
48,403,423270
48,405,1119615
48,405,962066
48,425,1003517
48,425,189640
48,437,409360
48,437,646939
48,440,447671
48,444,1381749
48,444,49377
48,444,734916
48,453,799880
48,475,474964
48,496,818490
48,528,1277161
48,618,992872
48,623,1531531
48,631,1486736
48,653,1020118
48,653,602274
48,674,1264720
48,679,1306820
48,693,1192354
48,734,976889
48,752,1592882
48,814,1359037
48,826,780411
48,869,90718
48,878,827731
49,125,1441534
49,125,554371
49,143,1447225
49,143,382353
49,162,121879
49,162,204725
49,162,333120
49,162,619936
49,162,66435
49,169,1060317
49,169,1312720
49,169,1387700
49,169,159635
49,169,268388
49,169,430708
49,17,1113057
49,17,190426
49,174,1207415
49,208,1140992
49,208,471364
49,216,591523
49,234,1454863
49,245,486815
49,265,1433059
49,303,1618612
49,316,1513606
49,327,1246311
49,33,1472808
49,348,979447
49,35,1296606
49,35,1513721
49,35,232514
49,35,639736
49,355,1121964
49,355,1458609
49,355,318985
49,355,543573
49,355,585456
49,355,757951
49,355,792917
49,355,815140
49,363,1293743
49,377,1269468
49,377,1363059
49,377,1642426
49,395,1089179
49,395,1144344
49,420,966045
49,437,1223616
49,437,1554748
49,437,1571015
49,437,255844
49,437,562930
49,443,350675
49,444,1196087
49,444,1476255
49,444,429543
49,444,570314
49,444,985964
49,453,1372808
49,453,467758
49,453,716643
49,472,319837
49,472,362966
49,472,408784
49,472,488375
49,472,793032
49,49,1016849
49,511,1645836
49,511,369468
49,511,610311
49,519,1611686
49,528,1181243
49,528,1366188
49,528,402659
49,545,1392102
49,545,1467061
49,571,1263630
49,571,573897
49,571,60525
49,602,678861
49,603,1382081
49,603,465541
49,623,1452007
49,623,331562
49,641,1030391
49,641,840639
49,669,1154833
49,669,1267882
49,674,1364620
49,674,867734
49,674,899686
49,677,189719
49,679,159104
49,679,454194
49,702,1268809
49,702,536346
49,711,1249697
49,711,369177
49,734,594040
49,734,614629
49,753,9234
49,755,1658891
49,755,892796
49,762,220584
49,767,99364
49,778,788060
49,791,1526424
49,801,538157
49,803,841786
49,804,1550918
49,804,1635527
49,804,61216
49,815,646289
49,845,1162383
49,845,1276126
49,845,491291
49,845,780083
49,845,981849
49,847,17424
49,869,199228
49,869,457583
49,875,1041799
49,875,1586488
49,875,216679
49,875,46972
49,875,500486
49,878,902689
5,714,825993
5,728,537935
5,845,138837
50,17,1310777
50,190,546551
50,239,1224234
50,267,1047654
50,282,1173704
50,282,1546218
50,282,1548637
50,341,1040701
50,377,1214192
50,425,301892
50,457,236638
50,485,32833
50,496,551868
50,607,1091732
50,607,1358424
50,620,967668
50,64,723453
50,643,1027211
50,655,1288223
50,655,847156
50,669,935348
50,676,1003387
50,679,1442734
50,679,83076
50,688,1305730
50,694,995082
50,714,1311652
50,714,1403311
50,721,799940
50,735,214141
50,759,251297
51,110,626502
51,13,170791
51,201,724133
51,25,218956
51,341,1296594
51,377,1213642
51,395,290475
51,485,943740
51,511,4633
51,607,1386760
51,641,311294
51,669,1430647
51,679,761770
51,688,635151
51,694,1148674
51,735,116392
51,735,310525
52,10,1631473
52,10,353145
52,10,40082
52,10,757477
53,125,113959
53,125,456670
53,177,844537
53,208,1315322
53,220,272957
53,220,47680
53,282,1574222
53,301,1537989
53,33,1069687
53,33,692321
53,351,1029269
53,351,489582
53,351,944231
53,355,1014864
53,355,1196380
53,370,794047
53,378,106224
53,422,699878
53,425,1198833
53,425,1441272
53,425,1606280
53,425,410764
53,425,932729
53,429,1629894
53,469,1543876
53,518,1096728
53,52,1177762
53,536,1581889
53,558,960321
53,602,368678
53,602,754514
53,623,1057189
53,623,1624404
53,623,177338
53,652,662564
53,679,459442
53,680,1016856
53,689,1241555
53,694,652984
53,749,1460806
53,764,1647590
53,93,90017
53,98,1367469
54,119,10675
54,139,389051
54,229,1289561
54,284,1475173
54,332,1478727
54,339,491186
54,341,1005454
54,341,1159761
54,341,1218510
54,341,1411274
54,341,1468875
54,341,1506209
54,341,1640958
54,341,164342
54,341,1667231
54,341,232562
54,341,290181
54,341,487059
54,341,493620
54,341,56629
54,341,753772
54,341,873785
54,345,1484194
54,369,469458
54,409,1141971
54,460,1443379
54,476,1490852
54,476,1619577
54,476,1626910
54,476,265805
54,476,378896
54,476,770425
54,476,893926
54,476,976850
54,499,241871
54,521,1225070
54,557,1106858
54,582,606023
54,590,1294723
54,595,1663325
54,627,309966
54,635,185949
54,642,569237
54,644,1120391
54,646,1537501
54,648,1365158
54,648,1492383
54,648,169722
54,648,39345
54,648,505897
54,648,584645
54,648,608420
54,648,79173
54,648,888762
54,674,1509244
54,749,1370745
54,806,1470940
55,425,149728
55,425,1619808
55,425,226753
55,425,818836
55,439,20935
55,439,909
55,586,262821
55,637,194598
55,64,916117
55,762,123755
55,774,1191815
56,104,621745
56,137,481558
56,150,1618284
56,150,477164
56,150,568881
56,156,683033
56,17,376435
56,17,763713
56,186,1627856
56,207,1441394
56,207,147950
56,207,365437
56,207,678057
56,207,734615
56,207,768285
56,207,946956
56,208,214616
56,262,599214
56,281,806562
56,309,305029
56,309,464825
56,341,1314103
56,341,850179
56,349,1507081
56,365,127700
56,377,1618181
56,425,752230
56,432,340105
56,457,1201806
56,47,1346988
56,496,1442035
56,575,1419594
56,575,380307
56,575,789339
56,575,793290
56,575,908800
56,603,1421624
56,607,182866
56,607,747575
56,627,1634675
56,64,1644720
56,64,236316
56,64,70700
56,64,745460
56,64,791876
56,641,1018962
56,641,1106755
56,641,1621454
56,641,380459
56,646,252944
56,646,330646
56,646,392320
56,646,887764
56,669,360840
56,679,115774
56,679,1239932
56,679,1652952
56,679,201187
56,679,291445
56,679,645379
56,679,856797
56,679,953447
56,688,1316132
56,694,520985
56,714,139832
56,735,673370
56,749,280032
56,753,825037
56,763,434885
56,790,19597
56,842,130921
56,872,1082525
56,872,1617555
56,872,323228
56,874,876475
56,875,707663
57,110,224544
57,116,1497998
57,125,1289935
57,125,275565
57,125,735036
57,125,860185
57,129,1379754
57,137,1115707
57,137,492124
57,16,914405
57,160,95909
57,184,259004
57,208,1345424
57,208,1569523
57,208,1608346
57,208,234341
57,208,65817
57,237,301481
57,245,1081745
57,245,1423795
57,245,1552997
57,245,357255
57,245,871871
57,263,1602919
57,283,1277687
57,294,1343127
57,306,1659168
57,318,471579
57,328,1136119
57,33,1028631
57,337,759679
57,341,1523364
57,341,555872
57,348,944874
57,363,408374
57,37,1042345
57,384,1486798
57,425,104467
57,425,1173129
57,425,136166
57,425,1384127
57,425,480443
57,425,549108
57,425,612011
57,425,898043
57,428,734190
57,437,1069617
57,437,1430047
57,437,1617176
57,437,1651487
57,437,419189
57,437,447734
57,437,478281
57,437,894174
57,437,914976
57,437,956577
57,439,1602279
57,453,1117970
57,453,229901
57,453,748742
57,464,1101697
57,464,1524910
57,464,226544
57,464,570182
57,470,1620917
57,477,353845
57,484,214166
57,496,1111090
57,496,1199497
57,496,1219066
57,496,1235825
57,496,1526927
57,496,157914
57,496,385657
57,496,510897
57,496,560906
57,496,864973
57,568,1611604
57,571,1626862
57,571,410303
57,571,649158
57,571,891560
57,584,119195
57,586,386660
57,595,856805
57,603,1463419
57,603,414001
57,607,707417
57,620,687104
57,623,98739
57,641,90920
57,651,248846
57,655,665189
57,655,84133
57,662,1485930
57,663,1074496
57,665,585406
57,669,1006815
57,669,545350
57,671,68696
57,671,744399
57,674,679804
57,674,878629
57,679,1101662
57,679,1107569
57,679,1163251
57,679,1201681
57,679,1225783
57,679,1288570
57,679,133830
57,679,1571567
57,679,283984
57,679,770047
57,679,786370
57,679,88482
57,688,223735
57,694,73496
57,702,246361
57,702,335320
57,702,652099
57,714,1067866
57,714,113554
57,714,1540811
57,714,1637995
57,714,519211
57,714,777760
57,714,781050
57,728,1608976
57,734,1221350
57,735,844274
57,742,1604060
57,745,1050289
57,751,345839
57,76,154668
57,775,1384686
57,801,31359
57,808,1437704
57,814,487724
57,814,547402
57,814,98606
57,816,1102355
57,838,1534742
57,845,1319152
57,845,385930
57,869,1039491
57,869,450440
57,869,672892
57,878,1347849
57,878,493882
58,104,547739
58,137,493550
58,137,551625
58,14,102375
58,14,171028
58,160,1382916
58,162,1262407
58,162,1502228
58,162,346747
58,162,467641
58,162,576400
58,17,1175374
58,17,1191993
58,17,51685
58,190,609957
58,208,677223
58,212,180175
58,239,1091209
58,239,110841
58,239,1405888
58,239,614959
58,239,964362
58,275,954462
58,282,1232870
58,282,1661300
58,30,509191
58,318,816104
58,33,1014460
58,33,1079452
58,33,1415514
58,33,328759
58,341,1032157
58,341,1613680
58,341,163097
58,363,1121191
58,363,433377
58,363,7047
58,366,1003498
58,384,742022
58,412,777296
58,415,1582647
58,42,864441
58,425,105234
58,425,1283427
58,425,290432
58,425,738980
58,437,1057863
58,437,1084978
58,437,1112150
58,437,1175731
58,437,1194620
58,437,1397489
58,437,1445190
58,437,1506982
58,437,1579614
58,437,1625097
58,437,16661
58,437,167458
58,437,652639
58,437,75985
58,437,865313
58,437,908845
58,437,921128
58,444,1103228
58,444,138910
58,444,1561722
58,444,1611143
58,444,238688
58,444,378486
58,444,64089
58,444,810693
58,444,843487
58,453,1275588
58,496,1267637
58,496,245233
58,496,717315
58,496,774434
58,496,957746
58,5,745104
58,511,1108932
58,511,150439
58,511,482558
58,516,1284371
58,528,182764
58,538,1382698
58,560,59939
58,57,10906
58,595,1479610
58,603,1635988
58,603,792217
58,607,1339237
58,607,1455316
58,607,1532743
58,607,187217
58,607,375603
58,607,580877
58,607,638429
58,607,728243
58,607,756344
58,607,817114
58,607,903666
58,607,922890
58,607,977928
58,610,1577404
58,623,1665036
58,641,1299661
58,641,198773
58,646,1043850
58,647,286132
58,655,1360656
58,655,727228
58,655,949614
58,655,991836
58,660,1222022
58,669,1279194
58,669,1522897
58,669,248423
58,669,32249
58,669,609691
58,669,71266
58,669,786623
58,669,850142
58,674,1247301
58,674,1316545
58,674,1659045
58,679,1093395
58,679,1211561
58,679,1549367
58,679,1612796
58,679,1646994
58,679,1653074
58,679,196843
58,679,221633
58,679,238971
58,679,535836
58,679,655402
58,679,759837
58,679,762170
58,679,817965
58,679,956177
58,694,1450542
58,702,1364392
58,703,667804
58,704,304419
58,714,1130587
58,714,1153259
58,714,1304170
58,714,1331631
58,714,1438225
58,714,1506959
58,714,1520463
58,714,1525584
58,714,190090
58,714,22825
58,714,270891
58,714,280755
58,714,484349
58,714,503146
58,714,526043
58,714,770430
58,714,788142
58,714,858809
58,714,93359
58,734,280545
58,735,1331082
58,735,1437550
58,735,1615011
58,735,320305
58,735,980801
58,745,1243572
58,745,172768
58,753,593915
58,76,709922
58,762,33039
58,808,549649
58,809,757729
58,81,1581135
58,812,994337
58,814,757781
58,819,1554957
58,837,849457
58,840,242203
58,845,1200159
58,847,173956
58,850,1371243
58,863,1662653
58,875,1129733
58,875,1372639
58,875,301062
58,875,463444
58,875,528398
58,875,565435
58,878,1612750
59,14,1332322
59,21,476019
59,213,196987
59,279,865633
59,282,22903
59,291,107756
59,33,866140
59,356,108918
59,363,1457128
59,377,347394
59,395,179044
59,674,103060
59,679,716512
59,714,903574
59,96,1039250
6,118,341540
6,118,515683
6,118,740992
6,118,770155
6,118,792164
6,118,878554
6,162,1301350
6,162,313329
6,189,1309404
6,189,252305
6,189,852859
6,193,147629
6,196,847061
6,208,827557
6,208,871422
6,222,126007
6,226,642031
6,236,327770
6,26,272578
6,293,1610305
6,293,1657673
6,33,1216213
6,377,794682
6,413,165261
6,437,1139633
6,437,1290253
6,437,1463006
6,437,1488658
6,437,1585746
6,437,1617389
6,437,420456
6,437,495418
6,437,567198
6,437,864562
6,444,503955
6,571,223587
6,571,339546
6,571,599138
6,587,183153
6,653,359415
6,653,413768
6,653,45939
6,653,750358
6,721,1658697
6,752,1306136
6,752,1359929
6,755,1006716
6,755,1115800
6,755,120125
6,755,1272966
6,755,138941
6,755,1575548
6,755,514949
6,755,586924
6,755,58698
6,755,647230
6,755,905250
6,881,1213202
6,881,305929
60,103,433839
60,113,479659
60,117,124781
60,154,1462791
60,162,481634
60,169,1179464
60,201,1658296
60,297,1100133
60,297,1176325
60,297,1179129
60,297,1565253
60,297,358167
60,297,533507
60,308,739315
60,33,46215
60,339,1246568
60,35,1029606
60,35,1229729
60,35,1299343
60,35,1407449
60,35,1578188
60,35,238536
60,35,338566
60,35,455160
60,35,636072
60,35,888254
60,402,1078162
60,402,1171750
60,402,622612
60,411,647325
60,430,1506617
60,438,1160018
60,452,1440143
60,52,1438774
60,523,379617
60,523,720449
60,526,900379
60,608,1318328
60,716,38076
60,743,535580
60,761,44617
60,830,148066
60,830,1549446
60,830,952660
60,830,984334
60,97,429555
60,97,467845
60,97,511656
60,97,842235
60,97,918595
60,97,970634
61,339,1204660
62,115,625191
62,201,116651
62,201,188581
62,201,869259
62,23,1181156
62,239,1570283
62,262,302253
62,262,781700
62,262,821097
62,339,1060882
62,339,351296
62,339,363033
62,339,411221
62,339,565367
62,339,571817
62,339,645286
62,339,885048
62,401,1069395
62,434,1010241
62,511,921852
62,517,1656270
62,522,75866
62,581,299851
62,595,1536775
62,595,698136
62,659,1521435
62,659,662364
62,659,697972
62,727,312551
62,735,1154596
62,735,374917
62,762,1589504
63,112,1147684
63,112,1434500
63,112,1484221
63,112,201027
63,146,231647
63,149,1275528
63,169,117406
63,184,1378666
63,184,884118
63,195,1135726
63,202,240028
63,207,1182508
63,207,600017
63,263,582740
63,263,709806
63,307,1577722
63,307,66316
63,307,722111
63,309,249867
63,339,1396822
63,339,239306
63,344,497550
63,40,1500985
63,40,812284
63,417,1267277
63,423,976413
63,425,492061
63,425,825605
63,53,1578596
63,571,1560951
63,571,1573286
63,571,826738
63,575,1196506
63,575,1288072
63,575,217766
63,575,267413
63,603,1349964
63,603,1448539
63,603,754642
63,603,805372
63,646,1381002
63,646,308426
63,655,1399504
63,655,1615685
63,655,409758
63,655,601377
63,655,85244
63,749,1316645
63,749,381895
63,760,1343867
63,760,1636759
63,760,72329
63,760,894760
63,824,1037185
63,824,527991
63,824,842126
63,824,859321
63,830,1513076
63,830,1622095
63,845,267881
63,854,1603526
64,581,1112493
64,581,1395791
64,581,1439880
64,581,1457057
64,581,173805
64,581,369145
64,581,418344
64,581,936423
65,145,1006884
65,145,1423726
65,341,1608575
65,45,1581103
65,528,1389806
65,571,459195
65,589,850731
65,59,421675
65,672,1001509
65,678,885671
65,701,1623294
65,761,1565018
65,77,964424
65,79,433168
65,845,196391
65,853,1052527
66,184,1512943
66,184,441795
66,195,662884
66,202,1200317
66,307,1353531
66,307,1454508
66,307,720365
66,344,339036
66,417,1353845
66,53,784361
66,571,1024955
66,571,1166218
66,571,1344185
66,571,1414993
66,623,1090728
66,623,826488
66,830,268282
66,845,785308
66,854,896709
66,878,1625078
67,184,1455274
67,184,489158
67,195,875691
67,202,594496
67,307,1329344
67,307,725936
67,307,970756
67,344,54565
67,417,874266
67,53,313240
67,571,1491787
67,571,476764
67,571,800213
67,622,1348064
67,623,1084759
67,623,793638
67,830,319050
67,845,1595521
67,854,1547036
68,278,833355
68,511,1164032
69,114,1001974
69,208,1528087
69,211,1653355
69,223,382066
69,282,137485
69,282,1462649
69,297,181520
69,297,366444
69,297,39487
69,297,459577
69,297,568717
69,297,586864
69,297,982898
69,3,50308
69,33,1025197
69,33,1069027
69,33,1351891
69,33,1462349
69,33,1552827
69,33,1606697
69,33,324741
69,33,337184
69,33,430111
69,33,608140
69,33,684407
69,33,704795
69,341,1120361
69,341,546064
69,341,796530
69,343,1029168
69,343,1171027
69,343,1198183
69,343,1362175
69,343,1486786
69,343,1594767
69,343,209454
69,343,487543
69,343,604788
69,343,60745
69,343,833098
69,343,83755
69,343,988748
69,373,1328990
69,377,1087495
69,377,933184
69,378,335660
69,395,1002477
69,395,159097
69,395,711063
69,395,934995
69,402,1249273
69,402,294678
69,411,1629881
69,425,102586
69,425,123487
69,425,1237949
69,425,145191
69,425,1488689
69,425,26056
69,425,607723
69,425,891566
69,453,992036
69,465,1470431
69,467,1542853
69,500,913271
69,503,1319470
69,503,362942
69,503,584444
69,516,237825
69,528,1590213
69,528,425510
69,528,770439
69,539,49253
69,571,1154495
69,571,16051
69,575,1052548
69,575,1243259
69,575,146736
69,575,23633
69,575,374949
69,575,626145
69,575,680733
69,6,1368480
69,603,1370942
69,603,1497049
69,603,447714
69,623,1275215
69,623,1436735
69,641,1290764
69,641,1413535
69,641,1415294
69,641,1431043
69,641,16157
69,641,1620349
69,641,403329
69,641,518758
69,641,637531
69,641,682316
69,641,682675
69,641,830202
69,641,859896
69,641,924188
69,641,933320
69,657,928815
69,669,1062102
69,669,1541302
69,669,231145
69,679,1360129
69,679,1509346
69,679,438001
69,694,1143387
69,694,824038
69,722,503751
69,73,689502
69,732,404208
69,745,698377
69,749,1017862
69,749,1025283
69,749,1067822
69,749,42428
69,749,524233
69,749,544344
69,755,1084463
69,755,1124701
69,755,1237207
69,755,1287874
69,755,1616742
69,755,171387
69,755,292932
69,755,625675
69,755,639418
69,755,763297
69,755,934162
69,814,708133
69,814,723524
69,824,344789
69,839,998523
69,845,755131
69,852,1037164
69,852,1137395
69,852,1197113
69,852,1302707
69,852,1431501
69,852,1549387
69,852,573732
69,852,601490
69,852,834663
69,855,233421
69,869,1490026
69,869,813466
7,100,68694
7,125,1420386
7,149,544662
7,149,576973
7,149,9547
7,189,74831
7,208,274852
7,317,166879
7,317,750396
7,317,811440
7,33,1146979
7,33,12679
7,33,1290569
7,33,1548464
7,33,752243
7,33,873824
7,341,585728
7,341,775759
7,343,157816
7,343,1607599
7,343,180051
7,343,285596
7,343,629204
7,343,996460
7,368,607771
7,381,63849
7,395,985463
7,40,297634
7,40,810449
7,40,880136
7,402,862715
7,404,719413
7,411,205693
7,503,382579
7,52,1282759
7,522,1224766
7,522,1575908
7,528,1247642
7,528,148604
7,528,1497202
7,528,263228
7,528,386127
7,528,747341
7,571,1310077
7,571,1356254
7,571,848920
7,575,1478216
7,575,1512252
7,575,709545
7,575,720837
7,577,262059
7,603,1200245
7,603,1246581
7,603,81777
7,624,1526283
7,641,1306806
7,655,1627231
7,669,407545
7,669,550959
7,669,986651
7,675,77959
7,679,1097144
7,679,1348569
7,679,140487
7,689,1162104
7,689,1367620
7,689,598217
7,689,752221
7,694,792608
7,702,959832
7,735,1046853
7,735,1590814
7,735,965456
7,755,1300035
7,755,345211
7,755,396139
7,755,421268
7,755,953225
7,755,971419
7,755,999549
7,780,1417749
7,845,1485960
7,845,1540362
7,849,808135
7,86,528257
7,863,403840
7,868,581183
7,869,1007385
7,869,1370105
7,869,1479128
7,869,620173
7,869,848233
70,341,1056458
70,341,1148778
70,341,218930
70,341,874555
70,601,1192887
70,601,1591027
70,601,665284
70,601,679857
71,188,1316259
71,208,1178230
71,262,94856
71,366,1420770
71,366,67266
71,366,702721
71,424,373365
71,425,1242542
71,425,1277427
71,425,232929
71,425,414351
71,425,596444
71,425,64836
71,425,694076
71,425,719469
71,425,848299
71,425,890152
71,425,9484
71,425,990941
71,429,1210651
71,429,1484842
71,429,429541
71,436,1105076
71,436,1660273
71,436,459479
71,496,1046979
71,496,1186712
71,496,1201817
71,496,1216923
71,496,137171
71,496,1620596
71,496,210423
71,496,368132
71,496,841185
71,496,973386
71,52,121870
71,52,348930
71,52,410881
71,52,542382
71,52,5476
71,630,1022402
71,630,363939
71,630,782506
71,64,1218735
71,679,1147903
71,679,1269780
71,679,1524468
71,679,159955
71,679,165101
71,680,1042905
71,694,1362245
71,694,1571418
71,694,370165
71,694,50222
71,694,621977
71,694,709036
71,694,932383
71,71,1662157
71,71,885183
71,741,1247966
71,741,1602799
71,741,182487
71,741,186423
71,741,270812
71,741,383821
71,741,423877
71,741,46573
71,741,47418
71,749,1012908
71,749,295004
71,764,1174975
71,764,1476352
71,764,35929
71,764,719588
71,764,957615
71,88,181366
71,98,1227941
72,339,912289
73,127,1338676
73,137,1009990
73,137,124648
73,142,286934
73,162,1036264
73,162,1492459
73,17,1456885
73,200,1460978
73,201,59708
73,207,1143076
73,207,1358192
73,207,735789
73,207,919989
73,208,1114259
73,208,1456937
73,208,1649283
73,208,218250
73,208,412063
73,208,497710
73,208,986770
73,233,781007
73,263,1603416
73,263,324146
73,263,710671
73,33,1113364
73,33,115386
73,341,1055883
73,341,399724
73,341,702556
73,343,1414713
73,358,1423604
73,364,996539
73,366,1151087
73,366,194427
73,366,472864
73,366,990785
73,367,1339571
73,367,1499742
73,377,27479
73,389,391454
73,402,1204488
73,402,1299688
73,402,140226
73,402,1437207
73,402,1595178
73,402,1624771
73,402,233373
73,402,324714
73,402,514990
73,402,843504
73,402,914949
73,425,1507893
73,44,1113299
73,44,638463
73,44,724845
73,453,398272
73,453,904620
73,511,225660
73,522,1173728
73,522,1181050
73,522,1327165
73,522,1464907
73,522,1544530
73,522,234792
73,522,793371
73,522,993876
73,528,1449258
73,558,1454171
73,558,1480106
73,558,462760
73,571,1407288
73,571,398476
73,571,408548
73,571,484007
73,571,656450
73,571,787489
73,571,894085
73,573,1285286
73,576,646526
73,596,1264191
73,596,1327724
73,596,1507825
73,596,255538
73,596,533968
73,603,1098886
73,603,1113003
73,603,1154119
73,603,1282843
73,603,195836
73,603,30139
73,603,329164
73,603,672627
73,603,936899
73,612,1245351
73,623,923851
73,631,1222887
73,631,928613
73,641,229634
73,641,459882
73,641,619028
73,641,855914
73,646,1432146
73,646,738973
73,646,871777
73,646,907503
73,652,705578
73,655,1136503
73,669,1134402
73,669,1208161
73,669,263379
73,669,539874
73,669,658249
73,669,977467
73,669,999609
73,676,1615769
73,679,1051310
73,679,1189600
73,679,1266659
73,679,1369081
73,679,137457
73,679,1451137
73,679,1456178
73,679,1471817
73,679,1614617
73,679,195717
73,679,800397
73,679,830907
73,679,835023
73,679,861670
73,694,28643
73,694,978197
73,702,1498521
73,707,10507
73,714,168916
73,714,295887
73,717,1503584
73,717,770071
73,721,1233190
73,735,471251
73,735,847144
73,735,945677
73,745,584098
73,749,510736
73,753,1423670
73,753,1617256
73,753,224431
73,753,24108
73,753,384051
73,753,472696
73,753,558236
73,755,1143906
73,755,1198784
73,755,130023
73,755,1352585
73,755,1550091
73,755,27162
73,755,310382
73,755,361571
73,755,730292
73,755,845605
73,783,672958
73,792,1321980
73,792,1371875
73,792,1398227
73,798,333987
73,803,1459839
73,803,253346
73,803,398858
73,803,43373
73,803,4851
73,803,669167
73,813,838972
73,814,1100879
73,814,602922
73,843,1326227
73,845,1016975
73,845,39722
73,845,869763
73,869,203059
73,883,1165098
74,156,286526
74,156,318803
74,156,375312
74,156,572594
74,162,92232
74,17,1546
74,208,417812
74,218,775040
74,245,496964
74,33,995746
74,331,161356
74,377,263169
74,380,355659
74,402,1220540
74,402,218868
74,402,988182
74,414,1045183
74,414,1403057
74,425,1540339
74,526,1159039
74,528,809272
74,548,151698
74,548,549754
74,548,926470
74,558,823045
74,581,1325617
74,581,1351841
74,581,410099
74,581,64046
74,581,9467
74,583,703539
74,591,195892
74,591,2498
74,591,606562
74,608,1402211
74,655,1085623
74,655,196719
74,655,287813
74,655,405257
74,655,886826
74,669,1601494
74,679,143956
74,73,272136
74,735,1165843
74,735,57325
74,735,889835
74,755,1007763
74,755,1021233
74,755,106009
74,755,1558574
74,755,333594
74,755,537986
74,755,599799
74,755,627350
74,755,64743
74,801,1547227
74,814,52566
74,830,827850
74,845,1393591
74,845,299092
74,858,359075
74,865,55639
74,873,1134463
75,602,1327739
75,602,791577
75,684,1333935
75,684,50914
76,106,1220878
76,106,952271
76,176,1644125
76,178,359528
76,19,1392574
76,231,133811
76,231,688166
76,300,1399074
76,341,1001609
76,341,1073915
76,341,1107492
76,341,1130263
76,341,1135000
76,341,1184265
76,341,1188479
76,341,1204621
76,341,1285928
76,341,1385002
76,341,1526848
76,341,153701
76,341,1586670
76,341,1600692
76,341,394134
76,341,476057
76,341,699863
76,485,1407754
76,485,561917
76,549,1404756
76,578,941042
76,601,1142246
76,601,239559
76,601,838053
76,601,928830
76,602,1110522
76,626,1060816
76,627,1096540
76,646,383868
76,670,518020
76,714,436611
76,714,455040
76,721,1549799
76,808,484704
76,808,530538
76,808,591047
76,808,594595
76,808,726807
76,861,1378517
77,875,633473
78,169,1000438
78,200,970032
78,263,289370
78,263,935943
78,316,779887
78,341,399962
78,343,777043
78,343,966070
78,372,496173
78,437,1266327
78,437,688637
78,457,234105
78,467,977946
78,522,1213487
78,60,1421171
78,603,1010549
78,66,218739
78,669,234352
78,674,1630350
78,679,135346
78,679,427969
78,686,787535
78,720,1225002
78,755,1182486
78,755,1437640
78,755,1575880
78,755,399345
78,776,1624385
78,78,231793
78,808,1480196
78,810,292999
78,874,773161
79,237,199562
79,239,217228
79,33,1604885
79,425,1495456
79,425,1539999
79,508,260490
79,735,409182
79,762,1322078
8,104,565482
8,137,1312925
8,137,1325526
8,137,553267
8,137,789232
8,142,227691
8,143,1300929
8,143,267840
8,143,671738
8,147,683932
8,155,202050
8,17,1356380
8,17,1415939
8,17,1540604
8,17,760527
8,17,894011
8,175,625298
8,182,1332021
8,200,937910
8,215,753346
8,230,1328382
8,230,819122
8,239,1432595
8,245,1638160
8,245,530764
8,249,401664
8,269,977948
8,326,532808
8,33,128490
8,33,1643210
8,33,370013
8,339,1213266
8,339,1310828
8,339,15227
8,339,1524018
8,339,1562304
8,339,161651
8,339,1620139
8,339,1621949
8,339,190896
8,339,217696
8,339,228315
8,339,384699
8,339,463074
8,339,551568
8,339,745085
8,339,753507
8,339,825153
8,339,909960
8,339,958032
8,343,1342351
8,343,1518885
8,355,643629
8,360,1100451
8,363,101597
8,363,1361157
